Datetime,AEP,COMED,DAYTON,DEOK,DOM,DUQ,FE,PJME,PJMW
3/2/2018 17:00,14710,10738,1969,2840,9967,1519,8003,33000,6120
3/2/2018 18:00,14941,10742,1975,2857,10578,1539,8015,33759,6184
3/2/2018 19:00,15639,11021,2034,2957,11536,1603,8285,34516,6538
3/2/2018 20:00,15994,11530,2096,3074,11710,1626,8386,34045,6595
3/2/2018 21:00,16034,11446,2077,3027,11615,1603,8260,33138,6588
3/2/2018 22:00,15827,11258,2047,2999,11443,1570,8095,31871,6401
3/2/2018 23:00,15357,11033,1960,2912,11026,1494,7805,30185,6171
3/3/2018 0:00,14781,10475,1849,2787,10588,1433,7445,28531,5907
3/3/2018 1:00,14425,9943,1797,2703,10298,1380,7130,27251,5743
3/3/2018 2:00,14296,9526,1759,2664,10161,1345,6968,26545,5561
3/3/2018 3:00,14303,9281,1741,2636,10150,1341,6923,26220,5552
3/3/2018 4:00,14350,9102,1739,2650,10270,1337,6879,26067,5653
3/3/2018 5:00,14529,9041,1757,2700,10502,1347,6960,26359,5708
3/3/2018 6:00,14916,9159,1823,2792,10844,1388,7113,27082,5869
3/3/2018 7:00,15439,9434,1897,2918,11303,1417,7380,28137,6085
3/3/2018 8:00,15673,9744,1968,2992,11672,1426,7460,28985,6209
3/3/2018 9:00,15705,9919,1993,3015,11661,1459,7561,29713,6199
3/3/2018 10:00,15416,10083,2000,2970,11380,1482,7644,29626,6122
3/3/2018 11:00,15124,10148,1972,2922,11103,1500,7568,29142,5992
3/3/2018 12:00,14691,10156,1906,2849,10648,1476,7497,28414,5828
3/3/2018 13:00,14261,10085,1855,2782,10189,1447,7453,27819,5698
3/3/2018 14:00,13948,9915,1798,2698,9827,1416,7283,27251,5551
3/3/2018 15:00,13529,9679,1743,2623,9521,1395,7133,27038,5427
3/3/2018 16:00,13325,9518,1701,2562,9428,1385,7031,27367,5349
3/3/2018 17:00,13327,9472,1715,2574,9614,1388,7047,28181,5423
3/3/2018 18:00,13539,9586,1728,2612,10244,1428,7166,29487,5560
3/3/2018 19:00,14312,9938,1813,2742,11191,1515,7517,31256,5934
3/3/2018 20:00,14984,10568,1904,2886,11498,1536,7740,31446,6063
3/3/2018 21:00,15098,10575,1890,2889,11527,1524,7715,31119,6102
3/3/2018 22:00,14912,10480,1877,2852,11406,1489,7596,30366,5984
3/3/2018 23:00,14593,10280,1806,2782,11050,1447,7327,29081,5832
3/4/2018 0:00,14274,9863,1747,2692,10740,1396,7024,27651,5687
3/4/2018 1:00,13934,9450,1708,2616,10506,1348,6826,26464,5495
3/4/2018 2:00,13772,9128,1663,2571,10354,1319,6720,25676,5440
3/4/2018 3:00,13814,8968,1655,2553,10317,1314,6716,25238,5380
3/4/2018 4:00,13889,8831,1666,2555,10327,1310,6683,25082,5427
3/4/2018 5:00,14081,8769,1674,2582,10509,1321,6743,25257,5527
3/4/2018 6:00,14385,8854,1708,2657,10838,1354,6826,25866,5562
3/4/2018 7:00,14806,8999,1780,2750,11266,1390,6984,26740,5824
3/4/2018 8:00,15141,9087,1836,2827,11482,1397,7090,27486,5878
3/4/2018 9:00,15284,9139,1873,2877,11307,1401,7206,28302,5886
3/4/2018 10:00,14998,9279,1857,2865,11025,1424,7160,28613,5832
3/4/2018 11:00,14419,9373,1828,2810,10743,1437,7127,28343,5693
3/4/2018 12:00,13978,9383,1788,2762,10412,1432,7116,27692,5497
3/4/2018 13:00,13686,9357,1755,2718,10082,1416,7083,27200,5417
3/4/2018 14:00,13294,9336,1722,2647,9783,1396,6948,26728,5297
3/4/2018 15:00,13040,9152,1668,2596,9556,1373,6820,26338,5146
3/4/2018 16:00,12875,9092,1656,2570,9508,1376,6780,26465,5164
3/4/2018 17:00,13001,9153,1627,2587,9691,1392,6874,27499,5247
3/4/2018 18:00,13341,9338,1680,2664,10380,1433,7169,29434,5433
3/4/2018 19:00,14271,9820,1784,2812,11457,1522,7621,31993,5951
3/4/2018 20:00,15036,10486,1924,2994,11868,1565,7913,32652,6090
3/4/2018 21:00,15245,10554,1934,2986,11862,1559,7867,32447,6129
3/4/2018 22:00,15032,10384,1909,2923,11630,1513,7648,31549,5973
3/4/2018 23:00,14558,10167,1850,2771,11154,1462,7443,30099,5833
3/5/2018 0:00,14292,9700,1799,2676,10683,1417,7131,28766,5732
3/5/2018 1:00,14086,9379,1776,2603,10490,1378,6967,27780,5673
3/5/2018 2:00,14043,9124,1763,2585,10499,1338,6899,27389,5671
3/5/2018 3:00,14152,9030,1763,2593,10646,1339,6927,27393,5723
3/5/2018 4:00,14396,8977,1797,2620,10915,1353,7002,27685,5800
3/5/2018 5:00,14827,9021,1851,2734,11571,1380,7238,28744,6035
3/5/2018 6:00,15799,9335,1997,2943,12671,1462,7652,31091,6393
3/5/2018 7:00,17143,10129,2200,3258,14001,1590,8332,34344,6896
3/5/2018 8:00,17604,11029,2298,3374,14044,1625,8621,35073,6982
3/5/2018 9:00,17394,11666,2306,3434,13272,1631,8638,33912,6706
3/5/2018 10:00,16834,11897,2286,3414,12512,1625,8566,32719,6553
3/5/2018 11:00,16417,12058,2275,3359,11990,1617,8487,32141,6352
3/5/2018 12:00,16065,12037,2236,3328,11455,1595,8348,31578,6182
3/5/2018 13:00,15722,12011,2204,3253,11085,1566,8245,31130,6035
3/5/2018 14:00,15411,11981,2163,3196,10727,1560,8219,30820,5884
3/5/2018 15:00,15105,11900,2115,3122,10503,1537,8009,30473,5745
3/5/2018 16:00,14754,11826,2078,3059,10416,1507,7876,30511,5721
3/5/2018 17:00,14770,11816,2078,3050,10772,1506,7986,31227,5695
3/5/2018 18:00,15105,12004,2129,3148,11509,1528,8088,32710,5907
3/5/2018 19:00,15827,12362,2202,3249,12606,1591,8504,34868,6291
3/5/2018 20:00,16305,12446,2224,3313,12984,1610,8666,35208,6490
3/5/2018 21:00,16249,12261,2182,3261,12962,1602,8563,34653,6569
3/5/2018 22:00,15835,11956,2118,3136,12656,1552,8276,33313,6390
3/5/2018 23:00,15136,11448,1996,2949,12105,1481,7910,31307,6087
3/6/2018 0:00,14440,10750,1887,2763,11639,1391,7487,29547,5912
3/6/2018 1:00,14020,10138,1840,2650,11407,1353,7253,28375,5800
3/6/2018 2:00,13703,9699,1789,2582,11429,1330,7136,28001,5757
3/6/2018 3:00,13725,9420,1763,2551,11616,1312,7119,27916,5668
3/6/2018 4:00,13694,9329,1755,2532,11921,1307,7049,28244,5748
3/6/2018 5:00,13856,9330,1799,2596,12432,1346,7174,29331,5851
3/6/2018 6:00,14592,9567,1910,2757,13512,1407,7546,31762,6267
3/6/2018 7:00,15855,10268,2115,3079,14562,1525,8207,34937,6686
3/6/2018 8:00,16239,11185,2196,3168,14572,1570,8496,35598,6810
3/6/2018 9:00,16193,11674,2183,3112,13774,1597,8585,34208,6652
3/6/2018 10:00,15994,11840,2132,3022,12953,1601,8562,32942,6506
3/6/2018 11:00,15788,11904,2110,3006,12345,1605,8506,31972,6460
3/6/2018 12:00,15541,11893,2056,2959,11976,1615,8380,31158,6380
3/6/2018 13:00,15251,11769,2039,2920,11943,1621,8221,30448,6375
3/6/2018 14:00,15110,11799,2011,2893,11967,1606,8102,30322,6351
3/6/2018 15:00,14821,11815,1985,2858,12045,1579,7912,30378,6222
3/6/2018 16:00,14633,11706,1946,2834,12186,1561,7786,30849,6239
3/6/2018 17:00,14626,11609,1954,2845,12485,1554,7763,31873,6210
3/6/2018 18:00,14841,11711,2001,2907,12931,1569,7808,33346,6295
3/6/2018 19:00,15413,11990,2081,3038,13483,1625,8148,34769,6550
3/6/2018 20:00,15854,12274,2134,3140,13378,1626,8357,34704,6640
3/6/2018 21:00,15867,12146,2106,3105,13038,1594,8307,33993,6549
3/6/2018 22:00,15440,11891,2037,3002,12476,1530,7979,32721,6307
3/6/2018 23:00,14844,11432,1932,2820,11715,1471,7584,30917,6016
3/7/2018 0:00,14199,10776,1819,2665,11058,1397,7270,29141,5808
3/7/2018 1:00,13826,10244,1769,2583,10628,1337,7010,28015,5574
3/7/2018 2:00,13585,9854,1747,2546,10359,1295,6895,27342,5528
3/7/2018 3:00,13626,9682,1724,2541,10275,1284,6840,27123,5450
3/7/2018 4:00,13748,9613,1750,2556,10361,1273,6834,27173,5471
3/7/2018 5:00,14034,9672,1806,2663,10686,1305,6928,27902,5656
3/7/2018 6:00,14892,9984,1940,2871,11505,1408,7383,29664,5922
3/7/2018 7:00,16321,10704,2147,3180,12725,1527,8068,32167,6383
3/7/2018 8:00,16949,11611,2267,3308,13071,1594,8372,33512,6602
3/7/2018 9:00,17061,11994,2291,3352,12959,1626,8414,34237,6497
3/7/2018 10:00,17091,12017,2309,3365,12683,1637,8480,34768,6551
3/7/2018 11:00,16947,11952,2319,3372,12478,1655,8574,35099,6505
3/7/2018 12:00,16894,11958,2301,3340,12061,1652,8475,35167,6451
3/7/2018 13:00,16797,11882,2293,3300,11431,1617,8466,35255,6316
3/7/2018 14:00,16701,11818,2266,3261,10946,1613,8471,34884,6227
3/7/2018 15:00,16468,11810,2230,3280,10631,1594,8433,34172,6137
3/7/2018 16:00,16183,11711,2211,3258,10543,1580,8382,33638,6166
3/7/2018 17:00,16128,11726,2222,3274,10739,1594,8388,33490,6252
3/7/2018 18:00,16513,11878,2253,3322,11381,1610,8436,34093,6427
3/7/2018 19:00,17020,12247,2303,3422,12263,1668,8648,35186,6681
3/7/2018 20:00,17576,12535,2346,3482,12477,1677,8847,34790,6745
3/7/2018 21:00,17312,12401,2320,3442,12378,1664,8684,33987,6664
3/7/2018 22:00,16902,12203,2236,3340,11961,1616,8420,32671,6484
3/7/2018 23:00,16181,11703,2114,3140,11361,1532,8060,30700,6134
3/8/2018 0:00,15470,11031,2014,2986,10907,1447,7651,28986,5956
3/8/2018 1:00,15167,10464,1949,2898,10667,1394,7451,27736,5822
3/8/2018 2:00,14881,10101,1902,2851,10706,1383,7294,27233,5757
3/8/2018 3:00,14827,9924,1880,2822,10808,1379,7261,27086,5775
3/8/2018 4:00,14811,9822,1897,2848,11091,1386,7273,27276,5815
3/8/2018 5:00,15247,9834,1933,2932,11814,1416,7431,28201,6027
3/8/2018 6:00,16075,10163,2058,3092,12805,1473,7819,30316,6351
3/8/2018 7:00,17473,10857,2256,3385,14156,1593,8433,33080,6878
3/8/2018 8:00,17976,11710,2339,3509,14132,1634,8658,34224,6892
3/8/2018 9:00,17761,12068,2381,3478,13035,1659,8686,33836,6721
3/8/2018 10:00,17567,12120,2380,3487,12301,1674,8742,33230,6581
3/8/2018 11:00,17588,12072,2363,3519,11831,1675,8740,32748,6495
3/8/2018 12:00,17397,12062,2340,3530,11646,1670,8717,32294,6396
3/8/2018 13:00,17254,11981,2327,3501,11444,1674,8728,31990,6440
3/8/2018 14:00,17188,11894,2321,3490,11422,1680,8729,32040,6367
3/8/2018 15:00,17057,11826,2319,3500,11478,1658,8619,32100,6363
3/8/2018 16:00,16966,11735,2299,3530,11327,1620,8565,32146,6324
3/8/2018 17:00,17175,11639,2332,3546,11592,1638,8614,32871,6464
3/8/2018 18:00,17445,11707,2369,3603,12351,1670,8736,34272,6655
3/8/2018 19:00,17943,11930,2401,3657,13171,1732,8970,36030,6935
3/8/2018 20:00,18395,12442,2425,3691,13454,1743,9055,36238,7068
3/8/2018 21:00,18223,12354,2394,3641,13359,1712,8951,35673,7041
3/8/2018 22:00,17764,12119,2299,3518,12999,1674,8628,34411,6845
3/8/2018 23:00,17097,11633,2199,3338,12296,1573,8181,32404,6503
3/9/2018 0:00,16343,10952,2083,3171,11730,1504,7788,30647,6247
3/9/2018 1:00,16021,10381,2029,3046,11525,1471,7519,29420,6118
3/9/2018 2:00,15820,10037,1963,2984,11493,1432,7309,28814,6010
3/9/2018 3:00,15727,9882,1943,2943,11653,1418,7261,28636,6064
3/9/2018 4:00,15702,9762,1952,2930,11878,1422,7123,28793,6029
3/9/2018 5:00,16103,9772,2007,3010,12455,1451,7316,29660,6227
3/9/2018 6:00,16750,10087,2111,3208,13447,1520,7653,31776,6558
3/9/2018 7:00,18014,10793,2317,3489,14608,1605,8372,34636,6992
3/9/2018 8:00,18405,11543,2393,3586,14517,1679,8702,35595,7060
3/9/2018 9:00,18264,11860,2383,3504,13505,1730,8802,34942,7106
3/9/2018 10:00,17950,11875,2356,3416,12841,1742,8867,34295,6937
3/9/2018 11:00,17583,11839,2335,3393,12218,1742,8904,33954,6850
3/9/2018 12:00,17235,11792,2310,3344,11786,1744,8776,33361,6750
3/9/2018 13:00,16820,11701,2267,3271,11399,1725,8775,32744,6654
3/9/2018 14:00,16342,11510,2229,3199,11070,1729,8776,32559,6587
3/9/2018 15:00,15965,11405,2156,3124,10813,1709,8618,32242,6496
3/9/2018 16:00,15648,11200,2092,3064,10581,1688,8566,32189,6449
3/9/2018 17:00,15510,11067,2060,3051,10764,1683,8467,32666,6504
3/9/2018 18:00,15608,11103,2076,3090,11489,1681,8373,33720,6559
3/9/2018 19:00,16179,11414,2119,3173,12449,1712,8533,35320,6790
3/9/2018 20:00,16589,11984,2194,3243,12773,1708,8582,35415,6801
3/9/2018 21:00,16573,11853,2168,3226,12801,1682,8521,34802,6705
3/9/2018 22:00,16304,11621,2113,3170,12688,1619,8249,33774,6588
3/9/2018 23:00,15759,11318,2020,3043,12284,1549,7904,32124,6408
3/10/2018 0:00,15144,10750,1909,2904,11919,1493,7484,30454,6187
3/10/2018 1:00,14740,10230,1831,2795,11707,1445,7229,29182,6060
3/10/2018 2:00,14636,9851,1786,2739,11517,1410,7065,28542,5992
3/10/2018 3:00,14441,9638,1774,2726,11544,1404,6992,28240,5938
3/10/2018 4:00,14515,9545,1777,2697,11578,1386,7022,28242,6005
3/10/2018 5:00,14747,9473,1798,2745,11710,1387,7099,28592,6120
3/10/2018 6:00,15050,9621,1862,2812,12055,1423,7285,29485,6264
3/10/2018 7:00,15520,9890,1951,2946,12515,1470,7531,30599,6512
3/10/2018 8:00,15736,10109,2020,3025,12759,1509,7699,31219,6607
3/10/2018 9:00,15907,10263,2029,3104,12933,1532,7777,31484,6485
3/10/2018 10:00,15831,10443,2011,3083,12818,1534,7707,31340,6262
3/10/2018 11:00,15625,10523,1964,3050,12506,1526,7715,30850,6101
3/10/2018 12:00,15305,10483,1925,2949,12063,1538,7635,30472,5948
3/10/2018 13:00,14776,10378,1835,2881,11634,1513,7499,29647,5684
3/10/2018 14:00,14362,10182,1787,2791,11111,1492,7320,28907,5508
3/10/2018 15:00,13966,9978,1732,2706,10707,1460,7240,28402,5354
3/10/2018 16:00,13669,9807,1689,2642,10447,1419,7130,28334,5301
3/10/2018 17:00,13551,9745,1690,2619,10491,1414,7080,28801,5338
3/10/2018 18:00,13809,9871,1707,2667,10892,1438,7244,29926,5444
3/10/2018 19:00,14416,10177,1791,2784,11523,1517,7532,31886,5808
3/10/2018 20:00,14942,10783,1870,2939,11761,1547,7794,32300,6020
3/10/2018 21:00,15046,10860,1881,2940,11689,1544,7762,32130,6066
3/10/2018 22:00,14916,10743,1858,2924,11580,1515,7610,31399,5968
3/10/2018 23:00,14485,10489,1805,2834,11234,1478,7335,30226,5816
3/11/2018 0:00,14105,10056,1731,2728,10895,1421,7067,29068,5714
3/11/2018 1:00,13869,9632,1689,2656,10602,1380,6839,27517,5610
3/11/2018 2:00,13797,9360,1640,2626,10523,1346,6698,27012,5533
3/11/2018 4:00,13704,9126,1669,2618,10438,1348,6718,26866,5610
3/11/2018 5:00,13802,9031,1679,2619,10548,1349,6740,27061,5606
3/11/2018 6:00,14043,8966,1732,2691,10769,1372,6801,27698,5806
3/11/2018 7:00,14372,9127,1784,2802,11213,1404,6996,28767,6018
3/11/2018 8:00,14835,9384,1854,2878,11630,1437,7193,29603,6220
3/11/2018 9:00,15160,9431,1893,2937,11913,1462,7246,29870,6309
3/11/2018 10:00,15163,9485,1942,2971,11979,1471,7265,29453,6074
3/11/2018 11:00,14983,9568,1916,2978,11903,1467,7281,28870,5944
3/11/2018 12:00,14696,9628,1891,2911,11675,1462,7268,28262,5758
3/11/2018 13:00,14392,9638,1867,2861,11389,1445,7162,27606,5590
3/11/2018 14:00,14015,9609,1814,2814,11093,1444,7070,26938,5424
3/11/2018 15:00,13589,9562,1791,2778,10807,1420,6954,26298,5198
3/11/2018 16:00,13279,9460,1784,2764,10617,1403,6881,26072,5101
3/11/2018 17:00,13321,9440,1787,2752,10682,1408,6872,26307,5150
3/11/2018 18:00,13453,9441,1788,2843,10937,1421,6957,27186,5211
3/11/2018 19:00,13836,9523,1857,2936,11390,1439,7103,28500,5372
3/11/2018 20:00,14644,9877,1947,3056,12069,1514,7510,30894,5811
3/11/2018 21:00,15353,10574,2024,3133,12226,1564,7858,31576,6032
3/11/2018 22:00,15178,10647,2000,3066,11921,1535,7735,30904,5971
3/11/2018 23:00,14597,10463,1930,2928,11399,1482,7473,29440,5723
3/12/2018 0:00,14160,10052,1872,2798,10815,1408,7212,27932,5601
3/12/2018 1:00,13736,9629,1807,2696,10411,1351,6902,27414,5510
3/12/2018 2:00,13816,9249,1803,2643,10289,1338,6802,27018,5464
3/12/2018 3:00,13811,9071,1782,2655,10330,1337,6784,26992,5515
3/12/2018 4:00,14125,8970,1818,2682,10472,1329,6845,27309,5566
3/12/2018 5:00,14467,9100,1861,2781,10915,1359,7002,28239,5768
3/12/2018 6:00,15457,9255,1995,2954,11743,1426,7539,30534,6022
3/12/2018 7:00,16756,10031,2217,3286,12960,1559,8290,34160,6494
3/12/2018 8:00,17748,11161,2409,3494,13564,1664,8854,36187,6792
3/12/2018 9:00,17874,11826,2384,3488,13504,1683,8835,35690,6786
3/12/2018 10:00,17863,11923,2356,3398,13422,1702,8814,35094,6727
3/12/2018 11:00,17846,11973,2316,3331,13340,1693,8673,34545,6793
3/12/2018 12:00,17581,11960,2275,3272,13257,1668,8625,33987,6565
3/12/2018 13:00,17408,11914,2292,3262,13172,1633,8542,33626,6495
3/12/2018 14:00,17049,11725,2251,3265,13147,1594,8462,33256,6438
3/12/2018 15:00,16619,11599,2238,3203,13163,1567,8298,32928,6272
3/12/2018 16:00,16337,11449,2192,3211,13327,1542,8166,32983,6199
3/12/2018 17:00,16329,11304,2206,3218,13596,1526,8202,33560,6229
3/12/2018 18:00,16500,11276,2246,3313,13988,1553,8290,34357,6334
3/12/2018 19:00,16649,11321,2242,3338,14331,1568,8345,35054,6440
3/12/2018 20:00,17066,11468,2254,3363,14642,1630,8516,36174,6736
3/12/2018 21:00,17427,11865,2300,3436,14539,1643,8719,35862,6710
3/12/2018 22:00,17132,11750,2230,3343,14015,1605,8439,34470,6616
3/12/2018 23:00,16387,11362,2133,3177,13139,1519,8046,32369,6338
3/13/2018 0:00,15692,10740,2006,3016,12436,1416,7680,30421,6021
3/13/2018 1:00,15334,10104,1956,2909,12058,1353,7396,28975,5908
3/13/2018 2:00,15101,9746,1905,2868,11866,1330,7253,28271,5820
3/13/2018 3:00,15047,9535,1884,2859,11880,1322,7166,28009,5748
3/13/2018 4:00,15138,9407,1892,2884,11991,1329,7140,28150,5842
3/13/2018 5:00,15429,9464,1943,2948,12462,1354,7271,29000,5994
3/13/2018 6:00,16183,9755,2079,3151,13390,1415,7677,31144,6304
3/13/2018 7:00,17481,10463,2293,3472,14579,1536,8355,34587,6822
3/13/2018 8:00,18224,11581,2431,3617,15163,1633,8810,36558,7128
3/13/2018 9:00,18130,12044,2420,3587,14687,1653,8842,36506,7023
3/13/2018 10:00,17840,12030,2368,3553,13769,1643,8831,35887,6850
3/13/2018 11:00,17411,11935,2338,3475,13059,1646,8787,35176,6793
3/13/2018 12:00,17093,11922,2304,3365,12538,1647,8709,34374,6619
3/13/2018 13:00,16957,11958,2311,3324,12101,1633,8622,33478,6520
3/13/2018 14:00,16852,11919,2287,3328,11761,1636,8569,32871,6434
3/13/2018 15:00,16559,11984,2257,3362,11400,1615,8447,32502,6295
3/13/2018 16:00,16312,11937,2219,3349,11104,1615,8376,32349,6207
3/13/2018 17:00,16292,11950,2228,3342,11087,1605,8299,32614,6225
3/13/2018 18:00,16406,11926,2251,3374,11375,1623,8300,33433,6263
3/13/2018 19:00,16800,11900,2263,3398,11919,1622,8381,34113,6435
3/13/2018 20:00,17338,11996,2321,3474,12765,1673,8600,35853,6718
3/13/2018 21:00,17902,12411,2379,3610,13119,1701,8812,35977,6878
3/13/2018 22:00,17577,12312,2310,3511,12817,1651,8604,34860,6657
3/13/2018 23:00,16911,11883,2207,3333,12291,1565,8214,32810,6377
3/14/2018 0:00,16202,11227,2107,3163,11669,1482,7784,30862,6124
3/14/2018 1:00,15728,10599,2047,3050,11405,1419,7494,29491,5940
3/14/2018 2:00,15556,10213,2000,3019,11433,1385,7353,28865,5873
3/14/2018 3:00,15462,9994,1971,3005,11589,1392,7248,28672,5865
3/14/2018 4:00,15513,9913,1987,3018,11858,1394,7245,28824,5944
3/14/2018 5:00,15780,9939,2023,3093,12276,1424,7433,29660,6045
3/14/2018 6:00,16534,10164,2136,3267,13311,1494,7796,31912,6398
3/14/2018 7:00,18019,10892,2344,3563,14538,1618,8466,35450,6910
3/14/2018 8:00,18731,11951,2480,3716,15202,1728,8974,37181,7165
3/14/2018 9:00,18562,12388,2489,3712,14630,1753,8974,36393,7080
3/14/2018 10:00,18304,12347,2469,3704,13576,1758,8985,35138,7006
3/14/2018 11:00,18073,12152,2468,3691,12767,1772,9000,34285,6965
3/14/2018 12:00,17812,12059,2446,3673,12402,1779,8901,33777,6947
3/14/2018 13:00,17604,11965,2424,3605,12199,1766,8794,33497,6941
3/14/2018 14:00,17452,11832,2382,3532,12062,1752,8796,33357,6772
3/14/2018 15:00,17242,11646,2309,3425,11901,1744,8663,33019,6744
3/14/2018 16:00,17047,11459,2243,3308,11694,1742,8518,33058,6642
3/14/2018 17:00,16933,11211,2200,3279,11896,1722,8493,33753,6725
3/14/2018 18:00,16870,11092,2194,3233,12247,1718,8417,34839,6825
3/14/2018 19:00,16971,11041,2174,3225,12728,1724,8368,35825,6941
3/14/2018 20:00,17428,11107,2237,3317,13732,1747,8602,37245,7143
3/14/2018 21:00,17941,11616,2316,3484,14006,1748,8842,37089,7211
3/14/2018 22:00,17770,11549,2264,3441,13613,1689,8542,35847,6996
3/14/2018 23:00,17106,11159,2171,3269,12966,1598,8164,33539,6675
3/15/2018 0:00,16421,10513,2071,3100,12298,1520,7754,31474,6343
3/15/2018 1:00,15905,9896,1990,2978,11963,1463,7511,29997,6172
3/15/2018 2:00,15679,9499,1934,2917,11828,1420,7311,29227,6059
3/15/2018 3:00,15631,9246,1920,2880,11894,1390,7196,28872,6014
3/15/2018 4:00,15665,9167,1907,2854,12090,1380,7195,29011,6009
3/15/2018 5:00,15857,9212,1935,2903,12592,1406,7308,29711,6136
3/15/2018 6:00,16534,9482,2053,3072,13510,1467,7661,31847,6414
3/15/2018 7:00,17815,10226,2248,3380,14936,1596,8271,35254,6889
3/15/2018 8:00,18424,11364,2375,3524,15390,1690,8707,36819,7102
3/15/2018 9:00,18088,11785,2348,3460,14536,1699,8712,35925,6956
3/15/2018 10:00,17478,11759,2304,3343,13439,1688,8647,34400,6775
3/15/2018 11:00,16991,11634,2276,3285,12758,1682,8543,33122,6560
3/15/2018 12:00,16470,11510,2211,3216,12146,1641,8438,32318,6500
3/15/2018 13:00,16085,11413,2182,3135,11561,1645,8350,31876,6403
3/15/2018 14:00,15712,11269,2139,3093,11093,1646,8384,31689,6303
3/15/2018 15:00,15370,11220,2090,3036,10732,1613,8411,31623,6123
3/15/2018 16:00,15013,11045,2015,3006,10431,1585,8299,31574,6050
3/15/2018 17:00,14778,10853,1985,2934,10230,1578,8291,31784,6002
3/15/2018 18:00,14614,10812,1964,2914,10309,1557,8251,32182,5942
3/15/2018 19:00,14720,10816,1973,2916,10701,1580,8217,32859,6064
3/15/2018 20:00,15183,10927,2004,2980,11528,1634,8427,34505,6349
3/15/2018 21:00,16019,11571,2122,3133,11785,1665,8552,34734,6519
3/15/2018 22:00,15918,11574,2085,3090,11579,1616,8322,33649,6420
3/15/2018 23:00,15309,11257,1994,2928,11068,1537,7929,31641,6139
3/16/2018 0:00,14627,10665,1909,2798,10571,1444,7627,29756,5822
3/16/2018 1:00,14398,10100,1871,2697,10331,1387,7396,28464,5621
3/16/2018 2:00,14274,9700,1838,2653,10317,1379,7325,27781,5650
3/16/2018 3:00,14350,9510,1858,2673,10406,1368,7265,27634,5587
3/16/2018 4:00,14498,9414,1872,2713,10530,1372,7315,27775,5634
3/16/2018 5:00,14906,9429,1929,2808,11025,1413,7510,28688,5810
3/16/2018 6:00,15702,9714,2074,3001,12037,1494,7885,30713,6177
3/16/2018 7:00,16998,10386,2289,3349,13464,1618,8549,34196,6719
3/16/2018 8:00,17853,11480,2430,3558,14227,1702,9015,35873,7032
3/16/2018 9:00,17702,12015,2406,3548,13534,1719,9121,35481,6992
3/16/2018 10:00,17324,12131,2382,3492,12456,1732,9160,34607,6906
3/16/2018 11:00,17047,12142,2333,3400,11772,1741,9039,33988,6763
3/16/2018 12:00,16451,12000,2263,3315,11326,1739,8874,33287,6683
3/16/2018 13:00,16086,11851,2225,3227,10942,1719,8710,32638,6467
3/16/2018 14:00,15691,11712,2167,3145,10618,1659,8627,32192,6323
3/16/2018 15:00,15151,11586,2095,3065,10341,1640,8375,31577,6130
3/16/2018 16:00,14679,11416,2013,2956,10129,1600,8149,31229,5963
3/16/2018 17:00,14445,11304,1995,2941,10027,1556,7947,31409,5917
3/16/2018 18:00,14356,11257,1964,2912,10116,1549,7821,31813,5910
3/16/2018 19:00,14408,11322,1972,2920,10578,1548,7840,32557,5997
3/16/2018 20:00,14878,11394,2009,2964,11438,1597,8064,34257,6343
3/16/2018 21:00,15576,11855,2082,3113,11792,1622,8358,34574,6512
3/16/2018 22:00,15594,11711,2041,3089,11731,1577,8209,33763,6453
3/16/2018 23:00,15155,11322,1957,2996,11485,1513,7896,32360,6225
3/17/2018 0:00,14719,10710,1854,2880,11177,1458,7507,30740,5975
3/17/2018 1:00,14385,10118,1787,2744,10990,1418,7240,29468,5815
3/17/2018 2:00,14159,9767,1744,2704,10996,1391,7138,28754,5743
3/17/2018 3:00,14118,9484,1721,2653,11079,1377,7058,28478,5753
3/17/2018 4:00,14115,9291,1703,2639,11390,1373,7018,28481,5784
3/17/2018 5:00,14194,9316,1696,2652,11674,1398,7078,28839,5896
3/17/2018 6:00,14521,9361,1761,2734,12171,1424,7254,29702,5975
3/17/2018 7:00,14871,9672,1846,2842,12800,1467,7468,31171,6247
3/17/2018 8:00,15427,10090,1942,2985,13322,1508,7749,32300,6452
3/17/2018 9:00,15795,10379,1997,3042,13352,1544,7933,32663,6563
3/17/2018 10:00,16067,10694,2070,3149,12670,1586,8067,31995,6572
3/17/2018 11:00,16185,10835,2087,3180,12259,1619,8085,31277,6570
3/17/2018 12:00,15838,10801,2062,3174,11911,1610,8014,30646,6487
3/17/2018 13:00,15304,10659,2009,3140,11573,1598,7822,29875,6332
3/17/2018 14:00,14902,10464,1963,3103,11146,1568,7526,29345,6227
3/17/2018 15:00,14355,10097,1896,3028,10853,1516,7278,29134,6173
3/17/2018 16:00,13855,9899,1854,2965,10574,1509,7075,29188,6056
3/17/2018 17:00,13673,9642,1857,2923,10377,1491,6979,29194,5965
3/17/2018 18:00,13619,9574,1870,2912,10369,1487,6955,29357,5904
3/17/2018 19:00,13699,9508,1875,2897,10530,1485,6950,29544,5883
3/17/2018 20:00,14094,9692,1899,2941,11177,1519,7171,30949,6030
3/17/2018 21:00,14414,10272,1953,2996,11481,1563,7519,31414,6136
3/17/2018 22:00,14209,10372,1892,2939,11418,1546,7480,30951,5967
3/17/2018 23:00,13763,10251,1827,2816,11073,1486,7270,29915,5862
3/18/2018 0:00,13202,9888,1736,2718,10644,1430,6983,28617,5694
